duration,num_voted_users,num_critic_for_reviews,movie_facebook_likes,imdb_score,budget,gross,title_year,director_name,movie_title
103.0,3803.0,24.0,68.0,4.9,,,1997.0,George P. Cosmatos,Shadow Conspiracy 
101.0,89568.0,,17000.0,6.3,,8129455.0,,Oliver Parker,Johnny English Reborn 
91.0,4377.0,,0.0,1.7,65000000.0,,2012.0,Lawrence Kasanoff,Foodfight! 
130.0,452465.0,656.0,89000.0,7.7,44500000.0,136019448.0,2012.0,Ben Affleck,Argo 
130.0,213668.0,119.0,0.0,7.8,44000000.0,183875760.0,1993.0,Andrew Davis,The Fugitive 
110.0,96565.0,161.0,0.0,5.5,40000000.0,67061228.0,2010.0,Andy Tennant,The Bounty Hunter 
147.0,154487.0,73.0,0.0,7.5,44000000.0,53300852.0,,Barry Levinson,Sleepers 
96.0,,,0.0,6.4,,150415432.0,1985.0,,Rambo: First Blood Part II 
118.0,13995.0,28.0,353.0,5.6,44000000.0,44834712.0,1996.0,Brian Gibson,
,90360.0,105.0,0.0,7.5,2600000.0,84300000.0,1940.0,Norman Ferguson,Pinocchio 
325.0,,102.0,1000.0,6.8,44000000.0,1500000.0,1980.0,Michael Cimino,
102.0,156225.0,206.0,0.0,6.8,50000000.0,62318875.0,2006.0,Len Wiseman,Underworld: Evolution 
,28618.0,159.0,11000.0,6.0,40000000.0,5773519.0,2015.0,Paul McGuigan,Victor Frankenstein 
,73006.0,137.0,0.0,7.3,43000000.0,51768623.0,2000.0,,
103.0,34597.0,116.0,0.0,6.0,43000000.0,37035515.0,2000.0,Betty Thomas,28 Days 
103.0,,177.0,0.0,,45000000.0,24520892.0,2005.0,Louis Leterrier,Unleashed 
90.0,46158.0,,0.0,5.1,43000000.0,24430272.0,2002.0,,The Sweetest Thing 
154.0,88844.0,56.0,0.0,6.8,42000000.0,158348400.0,1993.0,Sydney Pollack,The Firm 
99.0,47364.0,117.0,0.0,6.5,44000000.0,31136950.0,2010.0,Burr Steers,Charlie St. Cloud 
93.0,117999.0,252.0,16000.0,6.6,40000000.0,,2011.0,Simon West,The Mechanic 
109.0,408302.0,375.0,39000.0,7.2,42000000.0,138447667.0,,Phil Lord,21 Jump Street 
124.0,203269.0,150.0,11000.0,7.0,,116006080.0,1999.0,Roger Michell,Notting Hill 
84.0,140499.0,187.0,0.0,7.0,45000000.0,106793915.0,2000.0,Peter Lord,Chicken Run 
90.0,106909.0,108.0,0.0,5.9,42000000.0,87856565.0,2004.0,John Hamburg,Along Came Polly 
117.0,,21.0,0.0,5.4,40000000.0,70100000.0,1992.0,Reginald Hudlin,Boomerang 
123.0,133177.0,270.0,24000.0,6.6,,159578352.0,2013.0,Paul Feig,The Heat 
251.0,21554.0,72.0,0.0,7.0,31115000.0,,1963.0,Joseph L. Mankiewicz,Cleopatra 
105.0,,154.0,17000.0,6.5,42000000.0,,2012.0,Frank Coraci,Here Comes the Boom 
115.0,30077.0,114.0,893.0,6.3,,41543207.0,2002.0,Carl Franklin,High Crimes 
122.0,,27.0,0.0,,42000000.0,41252428.0,1996.0,Barbra Streisand,
119.0,63677.0,166.0,0.0,,32000000.0,35228696.0,2002.0,Mark Pellington,The Mothman Prophecies 
81.0,119622.0,288.0,,5.8,,59992760.0,2009.0,Larry Charles,Brüno 
133.0,74009.0,117.0,0.0,6.6,32000000.0,34667015.0,1989.0,John Glen,Licence to Kill 
100.0,91151.0,291.0,20000.0,5.4,42000000.0,37652565.0,2011.0,Catherine Hardwicke,Red Riding Hood 
120.0,,151.0,748.0,6.1,42000000.0,24375436.0,2001.0,John Herzfeld,15 Minutes 
104.0,,36.0,0.0,4.0,42000000.0,20915465.0,1993.0,Annabel Jankel,Super Mario Bros. 
122.0,,168.0,10000.0,7.6,,24127895.0,2005.0,Andrew Niccol,Lord of War 
80.0,149414.0,283.0,0.0,7.9,31000000.0,84961.0,2002.0,Yimou Zhang,
91.0,34203.0,127.0,,5.3,40000000.0,26404753.0,2012.0,Julie Anne Robinson,One for the Money 
112.0,247020.0,293.0,50000.0,6.6,,6105175.0,,Evan Goldberg,
100.0,22309.0,95.0,0.0,6.3,45000000.0,5664251.0,2010.0,Sngmoo Lee,The Warrior's Way 
30.0,1558.0,4.0,455.0,7.5,,,,,McHale's Navy             
105.0,24657.0,213.0,,7.2,27000000.0,1260917.0,2009.0,Jean-Pierre Jeunet,Micmacs 
110.0,187181.0,119.0,0.0,7.0,41000000.0,116724075.0,2002.0,Curtis Hanson,8 Mile 
101.0,590.0,9.0,161.0,,,,2015.0,Jamel Debbouze,Animal Kingdom: Let's go Ape 
144.0,137003.0,167.0,0.0,6.9,65000000.0,56083966.0,2001.0,Brian Helgeland,A Knight's Tale 
108.0,29861.0,98.0,505.0,5.2,41000000.0,22108977.0,2003.0,Gordon Chan,The Medallion 
,704766.0,234.0,14000.0,8.1,40000000.0,293501675.0,1999.0,M. Night Shyamalan,
102.0,125198.0,,11000.0,6.6,42000000.0,18600911.0,2012.0,Asger Leth,Man on a Ledge 
100.0,34809.0,108.0,11000.0,6.2,41000000.0,7204138.0,2011.0,David Frankel,The Big Year 
126.0,126907.0,,0.0,7.2,8000000.0,90800000.0,1984.0,John G. Avildsen,The Karate Kid 
138.0,358416.0,,63000.0,7.3,40000000.0,150117807.0,2013.0,David O. Russell,American Hustle 
108.0,227824.0,224.0,10000.0,6.7,40000000.0,163947053.0,2009.0,,The Proposal 
105.0,56646.0,129.0,0.0,6.4,70000000.0,,1999.0,Bruce Beresford,Double Jeopardy 
108.0,340085.0,125.0,12000.0,7.8,40000000.0,118500000.0,1989.0,Robert Zemeckis,Back to the Future Part II 
89.0,327367.0,433.0,83000.0,6.4,,126546825.0,2014.0,Luc Besson,Lucy 
129.0,220020.0,,101000.0,4.1,40000000.0,166147885.0,2015.0,,Fifty Shades of Grey 
84.0,40227.0,93.0,681.0,,38000000.0,111760631.0,2003.0,Robert Rodriguez,Spy Kids 3-D: Game Over 
149.0,99558.0,71.0,0.0,7.4,40000000.0,108706165.0,1996.0,Joel Schumacher,A Time to Kill 
,75152.0,104.0,0.0,5.8,,138614544.0,2003.0,,Cheaper by the Dozen 
121.0,203963.0,319.0,58000.0,7.6,40000000.0,125069696.0,2013.0,Peter Berg,Lone Survivor 
128.0,71754.0,41.0,0.0,7.2,40000000.0,,1992.0,Penny Marshall,A League of Their Own 
134.0,64989.0,,40000.0,7.8,40000000.0,102310175.0,,James Wan,The Conjuring 2 
120.0,479453.0,556.0,74000.0,7.7,40000000.0,96917897.0,2010.0,,The Social Network 
129.0,132048.0,161.0,,6.4,40000000.0,93952276.0,2009.0,Ken Kwapis,He's Just Not That Into You 
89.0,93748.0,,1000.0,5.1,45000000.0,90703745.0,2006.0,David Zucker,Scary Movie 4 
116.0,98535.0,212.0,,,40000000.0,89138076.0,2000.0,Wes Craven,Scream 3 
118.0,283480.0,111.0,,7.4,40000000.0,87666629.0,1990.0,Robert Zemeckis,Back to the Future Part III 
,85629.0,173.0,14000.0,6.0,40000000.0,90353764.0,,Etan Cohen,Get Hard 
155.0,143835.0,181.0,,7.5,40000000.0,,1992.0,Francis Ford Coppola,Bram Stoker's Dracula 
123.0,79264.0,252.0,13000.0,7.0,40000000.0,94125426.0,2009.0,Nora Ephron,Julie & Julia 
128.0,66511.0,,28000.0,7.5,,95001343.0,2013.0,Brian Helgeland,42 
139.0,137891.0,203.0,0.0,7.3,40000000.0,81292135.0,,Anthony Minghella,The Talented Mr. Ripley 
109.0,97045.0,218.0,55000.0,5.7,35000000.0,86208010.0,2014.0,Bobby Farrelly,Dumb and Dumber To 
120.0,48806.0,118.0,11000.0,,40000000.0,81593527.0,2006.0,Frank Marshall,Eight Below 
121.0,130661.0,241.0,54000.0,7.2,35000000.0,75274748.0,2015.0,Nancy Meyers,The Intern 
102.0,28621.0,119.0,0.0,5.9,40000000.0,,2016.0,Tim Story,Ride Along 2 
117.0,113068.0,89.0,0.0,7.8,40000000.0,72455275.0,1992.0,Michael Mann,The Last of the Mohicans 
178.0,,,0.0,7.7,40000000.0,75305995.0,2004.0,Taylor Hackford,
147.0,656640.0,374.0,,8.1,40000000.0,74098862.0,2005.0,Frank Miller,Sin City 
90.0,127528.0,235.0,0.0,6.6,40000000.0,,2008.0,Pete Travis,Vantage Point 
105.0,166194.0,215.0,,7.1,40000000.0,,2009.0,John Hamburg,"I Love You, Man "
114.0,109445.0,109.0,0.0,5.9,40000000.0,70836296.0,2001.0,Bobby Farrelly,Shallow Hal 
206.0,113472.0,125.0,0.0,8.0,40000000.0,70405498.0,1991.0,Oliver Stone,JFK 
99.0,31968.0,65.0,663.0,4.6,40000000.0,70163652.0,2006.0,John Whitesell,Big Momma's House 2 
123.0,87351.0,125.0,2000.0,6.1,34000000.0,66808615.0,2001.0,Gore Verbinski,The Mexican 
137.0,103589.0,322.0,35000.0,7.2,65000000.0,115603980.0,2014.0,Angelina Jolie Pitt,Unbroken 
102.0,146899.0,191.0,0.0,6.4,20000000.0,64149837.0,2009.0,Burr Steers,17 Again 
109.0,104481.0,191.0,,6.0,40000000.0,83906114.0,2014.0,,The Other Woman 
82.0,75345.0,221.0,,5.2,40000000.0,66466372.0,2009.0,,The Final Destination 
142.0,178118.0,459.0,55000.0,7.6,40000000.0,72306065.0,2015.0,Steven Spielberg,
106.0,86902.0,131.0,0.0,6.4,40000000.0,59068786.0,2001.0,John Moore,Behind Enemy Lines 
114.0,147317.0,222.0,12000.0,,,60923325.0,2010.0,Nicholas Stoller,Get Him to the Greek 
106.0,35508.0,118.0,0.0,6.1,50000000.0,57887882.0,2004.0,Peter Chelsom,Shall We Dance 
108.0,77415.0,100.0,0.0,6.1,40000000.0,53955614.0,,Joe Dante,Small Soldiers 
98.0,52805.0,70.0,0.0,5.2,40000000.0,54967359.0,1997.0,Mark A.Z. Dippé,Spawn 
,,138.0,0.0,,35000000.0,54228104.0,2002.0,Kevin Reynolds,The Count of Monte Cristo 
,173848.0,274.0,25000.0,7.3,40000000.0,57981889.0,2011.0,Brad Furman,The Lincoln Lawyer 
113.0,210542.0,349.0,29000.0,6.9,30000000.0,61094903.0,2011.0,Jaume Collet-Serra,Unknown 
130.0,844052.0,,49000.0,8.5,40000000.0,53082743.0,2006.0,Christopher Nolan,The Prestige 
116.0,114294.0,196.0,12000.0,6.3,42000000.0,54414716.0,2014.0,Sean Anders,Horrible Bosses 2 
89.0,20615.0,83.0,0.0,5.9,40000000.0,57011847.0,2013.0,Cal Brunker,Escape from Planet Earth 
139.0,236000.0,283.0,14000.0,7.8,40000000.0,50859889.0,2006.0,Mel Gibson,Apocalypto 
130.0,69457.0,105.0,0.0,6.7,30000000.0,51185897.0,,John Glen,The Living Daylights 
107.0,171418.0,351.0,,,40000000.0,52000688.0,2010.0,Nimród Antal,Predators 
116.0,7900.0,16.0,263.0,5.9,40000000.0,,1986.0,Ivan Reitman,Legal Eagles 
96.0,147504.0,195.0,0.0,6.6,40000000.0,47781388.0,2004.0,David Koepp,Secret Window 
99.0,114321.0,,0.0,6.8,40000000.0,52320979.0,,Alejandro Agresti,The Lake House 
104.0,87447.0,193.0,0.0,6.5,43000000.0,47806295.0,2005.0,Iain Softley,The Skeleton Key 
105.0,37398.0,,,6.6,25000000.0,,2012.0,Peter Hedges,The Odd Life of Timothy Green 
101.0,54421.0,128.0,,5.8,40000000.0,46012734.0,2008.0,Paul Weiland,Made of Honor 
134.0,25465.0,249.0,16000.0,6.9,40000000.0,47034272.0,2014.0,Clint Eastwood,Jersey Boys 
135.0,46221.0,91.0,0.0,,40000000.0,45856732.0,1997.0,Francis Ford Coppola,The Rainmaker 
98.0,89557.0,207.0,0.0,5.8,40000000.0,59588068.0,2003.0,Mathieu Kassovitz,Gothika 
155.0,56509.0,77.0,0.0,7.2,36000000.0,44175394.0,1997.0,Steven Spielberg,Amistad 
106.0,17443.0,25.0,694.0,6.0,40000000.0,45500797.0,1992.0,John McTiernan,Medicine Man 
102.0,92789.0,211.0,0.0,4.7,40000000.0,,2007.0,Colin Strause,Aliens vs. Predator: Requiem 
,49612.0,19.0,0.0,5.2,40000000.0,38087756.0,1994.0,Donald Petrie,Ri¢hie Ri¢h 
,,101.0,0.0,5.5,40000000.0,37752931.0,,Joan Chen,Autumn in New York 
95.0,81334.0,175.0,0.0,6.5,,50562555.0,2007.0,Marc Lawrence,Music and Lyrics 
109.0,192462.0,342.0,42000.0,7.0,40000000.0,37371385.0,2011.0,Greg Mottola,Paul 
95.0,30394.0,147.0,,5.8,40000000.0,,2012.0,Anne Fletcher,The Guilt Trip 
111.0,104119.0,420.0,26000.0,6.2,40000000.0,,2011.0,Wes Craven,Scream 4 
123.0,104564.0,138.0,0.0,6.5,40000000.0,36283504.0,1999.0,Joel Schumacher,8MM 
140.0,68159.0,,0.0,7.2,38000000.0,35183792.0,1991.0,Oliver Stone,The Doors 
94.0,84382.0,201.0,0.0,5.1,40000000.0,38543473.0,2014.0,Jake Kasdan,Sex Tape 
94.0,10132.0,82.0,390.0,4.7,60000000.0,36037909.0,2000.0,Diane Keaton,Hanging Up 
92.0,83788.0,277.0,20000.0,,40000000.0,,2011.0,Steven Quale,Final Destination 5 
102.0,29968.0,90.0,445.0,5.8,40000000.0,33864342.0,1999.0,Kelly Makin,
,95860.0,157.0,16000.0,7.2,40000000.0,33508922.0,2000.0,Mimi Leder,Pay It Forward 
104.0,36223.0,124.0,0.0,6.2,30000000.0,42071069.0,2005.0,Bobby Farrelly,
30.0,8495.0,3.0,301.0,7.4,,,,,Arthur             
102.0,,146.0,702.0,5.7,40000000.0,32853640.0,,Steven Brill,Drillbit Taylor 
136.0,136093.0,,24000.0,6.1,40000000.0,42615685.0,2014.0,Seth MacFarlane,A Million Ways to Die in the West 
93.0,18723.0,70.0,0.0,,25000000.0,32055248.0,1994.0,Russell Mulcahy,The Shadow 
129.0,81298.0,283.0,39000.0,6.9,40000000.0,31836745.0,2011.0,Stephen Daldry,Extremely Loud & Incredibly Close 
107.0,58871.0,212.0,0.0,6.5,40000000.0,30993544.0,2010.0,Roger Michell,Morning Glory 
,35834.0,98.0,0.0,5.0,40000000.0,30981850.0,2005.0,Jim Sheridan,
116.0,25346.0,110.0,470.0,5.7,,30199105.0,2000.0,Christian Duguay,The Art of War 
,,146.0,3000.0,7.0,40000000.0,29077547.0,2005.0,Chris Columbus,Rent 
107.0,12093.0,100.0,394.0,5.1,40000000.0,29374178.0,2000.0,Chuck Russell,Bless the Child 
90.0,10446.0,62.0,279.0,5.3,40000000.0,28535768.0,1999.0,Sam Weisman,The Out-of-Towners 
99.0,26051.0,70.0,0.0,4.4,40000000.0,,1996.0,John Frankenheimer,The Island of Dr. Moreau 
104.0,12856.0,107.0,299.0,4.7,40000000.0,27053815.0,2001.0,Peter Hyams,The Musketeer 
115.0,84357.0,169.0,0.0,6.7,35000000.0,26814957.0,,Justin Chadwick,The Other Boleyn Girl 
119.0,70292.0,94.0,8000.0,6.7,40000000.0,25178165.0,2001.0,Pat O'Connor,Sweet November 
99.0,37412.0,190.0,,5.7,40000000.0,25117498.0,2007.0,Stephen Hopkins,The Reaping 
112.0,67797.0,112.0,0.0,7.4,500000.0,32645.0,1973.0,,Mean Streets 
128.0,13830.0,12.0,680.0,6.1,40000000.0,24332324.0,1994.0,Penny Marshall,Renaissance Man 
112.0,,201.0,15000.0,6.4,40000000.0,36665854.0,2011.0,,Colombiana 
86.0,,,0.0,6.2,40000000.0,22717758.0,1998.0,Frederik Du Chau,The Magic Sword: Quest for Camelot 
108.0,21319.0,104.0,416.0,6.2,60000000.0,22433915.0,2002.0,Michael Caton-Jones,City by the Sea 
,11232.0,55.0,0.0,5.9,60000000.0,22326247.0,1999.0,Irwin Winkler,At First Sight 
84.0,23747.0,86.0,0.0,4.0,40000000.0,,2004.0,Joseph Kahn,Torque 
111.0,16741.0,50.0,309.0,6.2,40000000.0,20300000.0,1996.0,Harold Becker,City Hall 
131.0,49874.0,181.0,,4.6,45000000.0,,1995.0,Paul Verhoeven,Showgirls 
123.0,79892.0,260.0,0.0,,40000000.0,15962471.0,2006.0,Sofia Coppola,Marie Antoinette 
101.0,,40.0,555.0,5.9,,14942422.0,1995.0,Barbet Schroeder,Kiss of Death 
102.0,27305.0,102.0,604.0,5.1,40000000.0,14967182.0,,Stephen Kay,Get Carter 
114.0,145270.0,371.0,,,45000000.0,18996755.0,2012.0,J.A. Bayona,The Impossible 
107.0,8692.0,49.0,754.0,4.2,51000000.0,14375181.0,1987.0,Elaine May,Ishtar 
87.0,139114.0,335.0,15000.0,7.8,40000000.0,20999103.0,2009.0,Wes Anderson,Fantastic Mr. Fox 
103.0,,,,5.8,40000000.0,14448589.0,2002.0,Stephen Herek,Life or Something Like It 
,17365.0,40.0,630.0,5.9,40000000.0,14358033.0,,John Carpenter,Memoirs of an Invisible Man 
122.0,,242.0,39000.0,8.4,77000000.0,33201661.0,,Jean-Pierre Jeunet,Amélie 
91.0,17722.0,70.0,849.0,4.8,30000000.0,,2004.0,Dennie Gordon,
,43442.0,135.0,0.0,6.2,60000000.0,13395939.0,2004.0,Charles Shyer,Alfie 
107.0,15231.0,125.0,0.0,6.5,40000000.0,20113965.0,2012.0,Ken Kwapis,
106.0,10413.0,54.0,579.0,6.3,40000000.0,13376506.0,1999.0,Ulu Grosbard,The Deep End of the Ocean 
101.0,17309.0,104.0,612.0,3.3,42000000.0,13208023.0,2002.0,William Malone,Feardotcom 
109.0,35990.0,157.0,0.0,5.9,40000000.0,13838130.0,,Paul Weitz,Cirque du Freak: The Vampire's Assistant 
110.0,28618.0,159.0,11000.0,6.0,40000000.0,5773519.0,2015.0,Paul McGuigan,Victor Frankenstein 
89.0,46205.0,,0.0,5.8,,9652000.0,,Danny DeVito,Duplex 
100.0,7794.0,,,6.5,,12081447.0,2008.0,Malcolm D. Lee,Soul Men 
119.0,2933.0,32.0,328.0,4.7,36000000.0,7000000.0,1980.0,Jerry Jameson,Raise the Titanic 
83.0,24216.0,75.0,,4.1,24000000.0,10431220.0,1999.0,Mic Rodgers,Universal Soldier: The Return 
108.0,121432.0,219.0,10000.0,6.8,33000000.0,10326062.0,2009.0,Christian Alvart,Pandorum 
102.0,19986.0,83.0,892.0,6.2,,,2001.0,Gary Fleder,Impostor 
93.0,4821.0,53.0,158.0,4.5,40000000.0,4835968.0,2002.0,Christian Duguay,Extreme Ops 
84.0,15130.0,61.0,565.0,,40000000.0,4777007.0,,Jean-Marie Poiré,Just Visiting 
107.0,190132.0,308.0,15000.0,7.3,26000000.0,3675072.0,2007.0,Danny Boyle,Sunshine 
91.0,30842.0,70.0,0.0,5.9,40000000.0,18438149.0,,Brian Robbins,
94.0,2458.0,41.0,211.0,4.4,,,2008.0,Marc F. Adler,Delgo 
115.0,28429.0,224.0,0.0,5.8,40000000.0,10640645.0,,Pierre Morel,The Gunman 
93.0,20201.0,66.0,823.0,5.1,40000000.0,652526.0,2006.0,Geoffrey Sax,Alex Rider: Operation Stormbreaker 
105.0,186982.0,253.0,0.0,6.9,20000000.0,80050171.0,2007.0,,Disturbia 
107.0,54650.0,79.0,12000.0,6.2,20000000.0,7564000.0,1995.0,Iain Softley,Hackers 
101.0,22010.0,94.0,0.0,6.9,25000000.0,876671.0,2007.0,Richard Shepard,The Hunting Party 
111.0,65474.0,77.0,0.0,7.3,30000000.0,2869369.0,1994.0,Joel Coen,The Hudsucker Proxy 
,22897.0,106.0,0.0,7.1,40000000.0,128978.0,2007.0,Peter Ho-Sun Chan,The Warlords 
112.0,3322.0,30.0,265.0,,25000000.0,77231.0,2005.0,Sergey Bodrov,Nomad: The Warrior 
126.0,181472.0,488.0,58000.0,7.0,39200000.0,4563029.0,2013.0,Joon-ho Bong,Snowpiercer 
90.0,15790.0,63.0,0.0,6.8,25000000.0,,2011.0,Bibo Bergeron,A Monster in Paris 
93.0,3789.0,42.0,89.0,,,463730.0,2004.0,Jeff Nathanson,The Last Shot 
98.0,,118.0,15000.0,,23000000.0,50693162.0,1994.0,Alex Proyas,The Crow 
,62756.0,44.0,21000.0,8.4,18026148.0,6498000.0,2015.0,S.S. Rajamouli,Baahubali: The Beginning 
107.0,114925.0,214.0,13000.0,7.1,,,2009.0,Robert Schwentke,The Time Traveler's Wife 
102.0,32412.0,110.0,0.0,5.6,,42640890.0,2007.0,Michael Lehmann,Because I Said So 
106.0,272227.0,187.0,,6.7,,144512310.0,2001.0,Rob Cohen,The Fast and the Furious 
87.0,73886.0,370.0,25000.0,7.0,39000000.0,35287788.0,2012.0,Tim Burton,Frankenweenie 
119.0,242599.0,276.0,,8.0,40000000.0,,2005.0,Joss Whedon,Serenity 
110.0,5917.0,76.0,177.0,,39000000.0,5881504.0,2004.0,Charles S. Dutton,
125.0,49934.0,95.0,0.0,4.9,39000000.0,60000000.0,1983.0,Richard Lester,Superman III 
113.0,46480.0,211.0,12000.0,6.4,40000000.0,29802761.0,2013.0,Peter Segal,Grudge Match 
150.0,36894.0,160.0,0.0,7.4,553632000.0,,2008.0,John Woo,Red Cliff 
108.0,83786.0,97.0,0.0,,,127214072.0,2002.0,Andy Tennant,Sweet Home Alabama 
96.0,163665.0,174.0,9000.0,,38000000.0,88915214.0,2009.0,Robert Luketic,
93.0,17810.0,23.0,478.0,5.7,39000000.0,30400000.0,1996.0,Jonathan Lynn,Sgt. Bilko 
100.0,44885.0,103.0,478.0,5.1,38000000.0,85570368.0,2002.0,Robert Rodriguez,Spy Kids 2: Island of Lost Dreams 
118.0,60504.0,98.0,0.0,6.6,35000000.0,,1994.0,David Carson,Star Trek: Generations 
122.0,24557.0,273.0,13000.0,6.5,38600000.0,6594136.0,2013.0,Kar-Wai Wong,The Grandmaster 
120.0,95367.0,279.0,,6.9,38000000.0,58700247.0,2011.0,Francis Lawrence,Water for Elephants 
60.0,38383.0,22.0,0.0,,,,,,
88.0,,4.0,,6.4,40000000.0,,2014.0,Yuefeng Song,Dragon Nest: Warriors' Dawn 
146.0,76016.0,65.0,0.0,7.6,38000000.0,50668906.0,1999.0,Norman Jewison,The Hurricane 
115.0,,98.0,0.0,5.6,38000000.0,39177215.0,2002.0,,Enough 
123.0,44168.0,116.0,989.0,6.2,35000000.0,40334024.0,2001.0,David Mirkin,
94.0,23473.0,76.0,8000.0,4.4,30000000.0,,2015.0,Andy Fickman,Paul Blart: Mall Cop 2 
102.0,19686.0,106.0,689.0,5.6,38000000.0,,2001.0,Luis Mandoki,Angel Eyes 
98.0,8433.0,55.0,,5.5,38000000.0,22770864.0,2001.0,John Pasquin,Joe Somebody 
133.0,137722.0,172.0,0.0,6.7,38000000.0,18653746.0,1999.0,,The Ninth Gate 
118.0,,,,6.1,38000000.0,17305211.0,1996.0,Michael Apted,Extreme Measures 
105.0,34592.0,107.0,0.0,6.2,57000000.0,16991902.0,2001.0,Stephen Herek,Rock Star 
109.0,,323.0,12000.0,7.3,,47536959.0,2009.0,Lee Daniels,
129.0,17859.0,37.0,911.0,6.6,38000000.0,,1996.0,Ridley Scott,White Squall 
109.0,258078.0,297.0,23000.0,8.2,15000000.0,13782838.0,1982.0,John Carpenter,The Thing 
127.0,125305.0,302.0,39000.0,,,41997790.0,2013.0,David Twohy,Riddick 
118.0,9740.0,38.0,389.0,6.4,37000000.0,6482195.0,1997.0,Jeb Stuart,Switchback 
110.0,4757.0,31.0,474.0,5.2,38000000.0,623374.0,2001.0,Steve Miner,Texas Rangers 
90.0,52908.0,118.0,0.0,6.5,55000000.0,7871693.0,2008.0,Gil Kenan,City of Ember 
144.0,105144.0,546.0,27000.0,,,16377274.0,2012.0,Paul Thomas Anderson,
,6691.0,21.0,366.0,4.8,38000000.0,,2007.0,David Leland,Virgin Territory 
130.0,16673.0,86.0,0.0,7.3,40000000.0,9589875.0,2008.0,Gary Fleder,The Express 
112.0,55617.0,194.0,14000.0,5.2,38000000.0,34912982.0,,J Blakeson,The 5th Wave 
133.0,146708.0,437.0,70000.0,,35000000.0,109712885.0,2015.0,Ryan Coogler,Creed 
150.0,280228.0,378.0,29000.0,7.6,37000000.0,92173235.0,2010.0,Ben Affleck,
110.0,57266.0,170.0,14000.0,5.7,40000000.0,41102171.0,2012.0,Kirk Jones,What to Expect When You're Expecting 
96.0,248468.0,341.0,0.0,7.0,37000000.0,60338891.0,2008.0,Ethan Coen,Burn After Reading 
96.0,28109.0,139.0,0.0,6.0,37000000.0,48006503.0,2008.0,Jennifer Flackett,Nim's Island 
123.0,312629.0,393.0,,8.1,38000000.0,26903709.0,2013.0,Ron Howard,Rush 
188.0,241030.0,,13000.0,8.0,,22450975.0,1999.0,Paul Thomas Anderson,Magnolia 
107.0,75347.0,203.0,0.0,5.6,37000000.0,44867349.0,2010.0,Kevin Smith,Cop Out 
110.0,39440.0,148.0,15000.0,6.1,38000000.0,46813366.0,2016.0,Christian Ditter,How to Be Single 
113.0,17948.0,131.0,0.0,6.9,37000000.0,72279690.0,2011.0,Charles Martin Smith,Dolphin Tale 
122.0,348007.0,350.0,19000.0,5.2,37000000.0,191449475.0,2008.0,Catherine Hardwicke,Twilight 
116.0,98899.0,129.0,0.0,7.0,36000000.0,71026631.0,2002.0,Nick Cassavetes,John Q 
93.0,60572.0,40.0,0.0,,65000000.0,,1999.0,Les Mayfield,
118.0,316671.0,289.0,35000.0,7.0,37000000.0,,2013.0,Rawson Marshall Thurber,We're the Millers 
115.0,4387.0,14.0,,5.3,29500000.0,,2009.0,Fedor Bondarchuk,Obitaemyy ostrov 
93.0,38399.0,,0.0,6.9,36000000.0,50129186.0,1997.0,Jonathan Mostow,Breakdown 
121.0,48636.0,89.0,0.0,6.2,,,1983.0,Irvin Kershner,Never Say Never Again 
101.0,139184.0,265.0,12000.0,6.4,36000000.0,50213619.0,2010.0,,Hot Tub Time Machine 
107.0,,54.0,0.0,6.4,36000000.0,42019483.0,2014.0,,Dolphin Tale 2 
124.0,31113.0,126.0,,5.7,34000000.0,23360779.0,2000.0,John Frankenheimer,Reindeer Games 
109.0,38348.0,110.0,0.0,6.1,36000000.0,,2003.0,F. Gary Gray,A Man Apart 
,39778.0,138.0,11000.0,,37000000.0,20991497.0,2015.0,Cameron Crowe,Aloha 
130.0,8531.0,31.0,591.0,6.7,,13052741.0,1996.0,Rob Reiner,Ghosts of Mississippi 
127.0,12375.0,95.0,,6.8,36000000.0,,1999.0,Scott Hicks,Snow Falling on Cedars 
114.0,75864.0,267.0,23000.0,6.0,37000000.0,33037754.0,2011.0,Mikael Håfström,The Rite 
106.0,220591.0,175.0,17000.0,7.8,36000000.0,12339633.0,1997.0,Andrew Niccol,Gattaca 
95.0,1977.0,63.0,,5.3,36000000.0,2954405.0,2000.0,Andrew Bergman,Isn't She Great 
,8860.0,85.0,279.0,4.5,37000000.0,,2008.0,Kirk De Micco,Space Chimps 
95.0,15046.0,44.0,638.0,5.4,35200000.0,37788228.0,,Chris Rock,Head of State 
108.0,583341.0,334.0,,7.8,35000000.0,277313371.0,2009.0,Todd Phillips,The Hangover 
105.0,21912.0,,12000.0,7.2,36000000.0,2126511.0,2015.0,Wilson Yip,Ip Man 3 
,181225.0,199.0,0.0,,33000000.0,205399422.0,1999.0,Jay Roach,Austin Powers: The Spy Who Shagged Me 
126.0,269033.0,186.0,12000.0,7.6,35000000.0,,1989.0,Tim Burton,Batman 
102.0,3865.0,77.0,2000.0,5.9,36000000.0,1068392.0,2011.0,Roland Joffé,There Be Dragons 
121.0,128010.0,68.0,0.0,6.7,35000000.0,144731527.0,1992.0,Richard Donner,Lethal Weapon 3 
129.0,223127.0,261.0,38000.0,7.7,29000000.0,255950375.0,2009.0,,The Blind Side 
,2185.0,5.0,0.0,5.8,,,,,Rush Hour             
88.0,84325.0,122.0,0.0,5.4,35000000.0,112692062.0,2001.0,Robert Rodriguez,Spy Kids 
